Account Name,MRR_Calculated,SAAS Amount to Date,Industry_Cluster_Enhanced_V2,Company_Size_V2,Business_Type_V2,Signup Country,Employees,Users,Custom Screens New,Custom Screens Classic,MRR_Rank,MRR_Cumulative_Pct,MRR_Percentile,LTV_Rank,LTV_Cumulative_Pct,LTV_Percentile,MRR_Tier,LTV_Tier
victorcastilloincdbatortilleriatemecula,15.333333333333334,4449.6,General/Specialty Manufacturing,Large (51-200 employees),B2B,United States,57.0,4.0,17.0,0.0,889.0,99.00514334414298,82.54410399257196,485.0,92.0276817208792,48.743718592964825,Bottom 50%,Top 50%
eshhardwareandfarmsupplyllc2,16.333333333333332,4991.0,General Retail,Medium (21-50 employees),B2C,United States,24.0,4.0,16.0,0.0,878.0,98.88828202521212,81.52274837511607,455.0,90.59327238894429,45.7286432160804,Bottom 50%,Top 50%
surfaceteccorp3,219.0,6716.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,15.0,3.0,13.0,0.0,203.0,61.790829417153084,18.848653667595173,378.0,85.97326214498976,37.98994974874372,Top 20%,Top 50%
rhinoskintoughusainc,120.0,5101.0,Manufacturer Representatives,Micro (1-5 employees),B2B,United States,2.0,4.0,23.0,0.0,367.0,79.61640721527579,34.076137418755806,453.0,90.489709413896,45.527638190954775,Top 50%,Top 50%
halamotors,28.0,5761.0,General Wholesale/Distribution,Small (6-20 employees),B2B,Canada,6.0,1.0,34.0,0.0,788.0,97.56813437838962,73.16620241411329,422.0,88.7576367810175,42.41206030150754,Bottom 50%,Top 50%
sunshinellc2023,932.0,32599.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,8.0,20.0,2.0,0.0,16.0,13.756693360460792,1.4856081708449396,70.0,39.63519544115064,7.035175879396985,Top 10%,Top 10%
traxandmore,3.3333333333333335,2528.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,1.0,1.0,1.0,0.0,1054.0,99.95862673801835,97.8644382544104,598.0,96.04732687274259,60.10050251256281,Bottom 50%,Bottom 50%
glfast4,61.0,1894.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,9.0,1.0,24.0,0.0,553.0,90.44461064100531,51.34633240482822,657.0,97.38194976108224,66.03015075376885,Bottom 50%,Bottom 50%
silvertecmfginc2,28.0,1036.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,Canada,20.0,1.0,32.0,0.0,785.0,97.5118533418477,72.88765088207984,763.0,98.92090203977679,76.68341708542712,Bottom 50%,Bottom 50%
fitnessandexercisesolutions3,24.333333333333332,8306.0,General Retail,Micro (1-5 employees),B2C,United States,5.0,7.0,16.0,0.0,821.0,98.14769505230339,76.23026926648096,331.0,82.34698326547604,33.266331658291456,Bottom 50%,Top 50%
preferredbathinc,61.0,2125.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,6.0,1.0,0.0,0.0,550.0,90.3219983828247,51.0677808727948,635.0,96.92847999476528,63.81909547738693,Bottom 50%,Bottom 50%
holdit,488.0,14945.29,General/Specialty Manufacturing,Medium (21-50 employees),B2B,South Africa,21.0,17.0,57.0,0.0,50.0,28.92845278254701,4.642525533890436,185.0,65.69396147859875,18.592964824120603,Top 10%,Top 20%
permarkbadges2,245.0,10894.5,General/Specialty Manufacturing,Micro (1-5 employees),B2B,Canada,5.0,5.0,22.0,0.0,175.0,57.41869739450458,16.248839368616526,258.0,75.21921545126317,25.92964824120603,Top 20%,Top 50%
northamericamattresscorp,383.0,13989.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,32.0,8.0,0.0,0.0,88.0,39.90392492056124,8.170844939647168,196.0,67.33998822062297,19.698492462311556,Top 10%,Top 20%
maplevalley,129.0,5888.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,11.0,3.0,14.0,0.0,328.0,76.41709829280353,30.45496750232126,411.0,88.10190703542465,41.30653266331658,Top 50%,Top 50%
coastaltransfers,68.0,3764.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,7.0,2.0,3.0,0.0,516.0,88.87622342229248,47.910863509749305,526.0,93.7477015129601,52.8643216080402,Top 50%,Bottom 50%
multiseal2,23.0,15572.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,5.0,6.0,84.0,0.0,825.0,98.21095538405143,76.6016713091922,177.0,64.44685387388476,17.78894472361809,Bottom 50%,Top 20%
netzerousa2,423.0,12279.0,Building Materials & Construction,Unknown,B2B,United States,0.0,9.0,11.0,0.0,71.0,35.34784101002484,6.592386258124419,227.0,71.51558863582784,22.814070351758794,Top 10%,Top 50%
unicellsupply2,242.0,7203.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,Canada,1.0,5.0,18.0,0.0,182.0,58.56374848319674,16.898792943361187,366.0,85.10981700807397,36.78391959798995,Top 20%,Top 50%
dolphinheatexchangerusa,19.5,7735.4,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,14.0,7.0,33.0,0.0,848.0,98.5365255468251,78.7372330547818,346.0,83.57507995297861,34.77386934673367,Bottom 50%,Top 50%
procurementequipment,424.0,13519.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,5.0,10.0,94.0,0.0,70.0,35.064425790295886,6.499535747446611,205.0,68.60667667265399,20.603015075376884,Top 10%,Top 50%
nationalkitchensbathsandmore1,246.0,11799.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,6.0,18.0,0.0,170.0,56.597932278268246,15.784586815227483,241.0,73.2476452490493,24.22110552763819,Top 20%,Top 50%
bodegatile,54.083333333333336,39296.45,Building Materials & Construction,Small (6-20 employees),B2B,United States,10.0,10.0,102.0,0.0,592.0,91.97352296603252,54.967502321262764,49.0,31.932245332996402,4.924623115577889,Bottom 50%,Top 10%
lionoutdoor,40.0,1569.0,General/Specialty Manufacturing,Unknown,B2B,United States,0.0,0.0,0.0,0.0,720.0,95.97970262384483,66.85236768802228,691.0,97.9813465881345,69.44723618090453,Bottom 50%,Bottom 50%
repssinc,360.0,13320.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,5.0,9.0,31.0,0.0,101.0,43.10658390473242,9.377901578458681,210.0,69.29475688332316,21.105527638190953,Top 10%,Top 50%
mobilitycityofomaha,40.0,1618.0,Medical Equipment & Supplies,Micro (1-5 employees),B2B,United States,3.0,1.0,0.0,0.0,729.0,96.22090706616734,67.68802228412257,686.0,97.89931772896882,68.94472361809045,Bottom 50%,Bottom 50%
thewristbandcompany,169.0,5359.0,General Retail,Unknown,B2C,United Kingdom,0.0,4.0,2.0,0.0,275.0,71.13120344115657,25.5338904363974,444.0,90.00737397135573,44.62311557788945,Top 50%,Top 50%
megaelevatorparts2,110.0,2525.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,3.0,33.0,0.0,394.0,81.6940596465867,36.58310120705664,599.0,96.07325612529559,60.20100502512563,Top 50%,Bottom 50%
jouffreinc2,423.0,16549.0,Furniture & Home Furnishings,Small (6-20 employees),B2B,United States,17.0,9.0,24.0,0.0,72.0,35.631256229753795,6.685236768802229,170.0,63.297307212721186,17.08542713567839,Top 10%,Top 20%
botanaway,1003.0,41874.0,General Retail,Large (51-200 employees),B2C,United States,61.0,22.0,146.0,0.0,15.0,13.132241859781391,1.392757660167131,40.0,28.219336563977855,4.0201005025125625,Top 10%,Top 10%
sierraloghomes,184.0,5681.0,General/Specialty Manufacturing,Large (51-200 employees),B2B,United States,52.0,4.0,44.0,0.0,254.0,68.62669731504111,23.584029712163417,426.0,88.99229189556719,42.814070351758794,Top 50%,Top 50%
paladinpower2,53.666666666666664,21652.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,4.0,11.0,14.0,0.0,594.0,92.04571679564432,55.15320334261838,124.0,54.11998879199073,12.462311557788945,Bottom 50%,Top 20%
hccigarsdaytonallc2,186.0,7552.0,General Retail,Micro (1-5 employees),Hybrid (B2B & B2C),United States,3.0,3.0,14.0,0.0,249.0,68.00676839765526,23.119777158774372,355.0,84.27968813671076,35.678391959798994,Top 50%,Top 50%
johnmarksre2,407.0,10790.0,Packaging & Printing,Unknown,B2B,United States,0.0,8.0,21.0,0.0,76.0,36.74012665209758,7.056638811513463,261.0,75.55303326968532,26.231155778894472,Top 10%,Top 50%
kingoillubricantsllc,147.0,4361.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,5.0,3.0,5.0,0.0,308.0,74.56736172574274,28.597957288765087,489.0,92.2079326425178,49.14572864321608,Top 50%,Top 50%
walicom,0.0,0.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,2.0,1.0,1.0,0.0,,,,,,,No Revenue,No Revenue
theattachmentcompanyllc,49.0,2586.0,General Retail,Micro (1-5 employees),B2C,United States,1.0,1.0,1.0,0.0,630.0,93.28113859038305,58.495821727019504,596.0,95.99513975928741,59.89949748743718,Bottom 50%,Bottom 50%
privatelabelsupport,16.666666666666668,8860.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,5.0,30.0,0.0,869.0,98.78895269583901,80.68709377901578,315.0,80.93566288036597,31.65829145728643,Bottom 50%,Top 50%
bignotemusic,35.916666666666664,13010.0,General Retail,Small (6-20 employees),B2C,United States,10.0,8.0,7.0,0.0,753.0,96.83307500728402,69.91643454038997,215.0,69.97219839868741,21.608040201005025,Bottom 50%,Top 50%
kandbfloorcoveringllc,110.0,4239.0,Building Materials & Construction,Micro (1-5 employees),B2B,United States,2.0,2.0,14.0,0.0,393.0,81.62035828921037,36.49025069637883,499.0,92.65099579317646,50.150753768844226,Top 50%,Bottom 50%
whclenterprises2,98.0,5243.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,12.0,2.0,1.0,0.0,415.0,83.16523924166908,38.53296193129062,448.0,90.22461489720072,45.02512562814071,Top 50%,Top 50%
imperialprivacysystemsllc,31.75,15388.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,29.0,9.0,39.0,0.0,770.0,97.2128603352187,71.49489322191272,179.0,64.76419711810068,17.98994974874372,Bottom 50%,Top 20%
roadrunner2,264.0,10170.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,17.0,6.0,21.0,0.0,152.0,53.52391566333574,14.113277623026926,276.0,77.15363339889822,27.738693467336685,Top 20%,Top 50%
cathxmedicalinc2,844.0,21389.0,General/Specialty Manufacturing,Large (51-200 employees),B2B,United States,61.0,19.0,19.0,0.0,20.0,16.120496895221443,1.8570102135561743,128.0,55.00244597570914,12.864321608040202,Top 10%,Top 20%
StricklandsMyrtleBeach,40.0,2680.0,General Retail,Micro (1-5 employees),Hybrid (B2B & B2C),,2.0,1.0,0.0,312.0,730.0,96.24770755975874,67.78087279480037,587.0,95.7517821714403,58.99497487437186,Bottom 50%,Bottom 50%
arczonecominc,13.833333333333334,12210.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,14.0,4.0,0.0,0.0,905.0,99.16041870388811,84.0297121634169,232.0,72.14405929195459,23.316582914572866,Bottom 50%,Top 50%
smsprecisiontech2,40.0,5412.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,43.0,1.0,16.0,0.0,728.0,96.19410657257596,67.59517177344475,439.0,89.73043866893818,44.120603015075375,Bottom 50%,Top 50%
georgiastage,252.0,12259.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,45.0,6.0,21.0,0.0,165.0,55.767116976935135,15.32033426183844,228.0,71.64147644059899,22.91457286432161,Top 20%,Top 50%
calcert,61.0,9664.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,4.0,1.0,6.0,0.0,551.0,90.36286913555158,51.16063138347261,289.0,78.47640831320797,29.04522613065327,Bottom 50%,Top 50%
doozlandllc,104.0,3536.0,Food & Beverage Dist/Mfg,Micro (1-5 employees),B2B,Mexico,1.0,2.0,7.0,0.0,405.0,82.48517671678755,37.60445682451253,536.0,94.12079932502205,53.869346733668344,Top 50%,Bottom 50%
westerndovetailinc2,170.0,5270.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,24.0,2.0,7.0,0.0,273.0,70.90473927030932,25.348189415041784,447.0,90.1707744729887,44.92462311557789,Top 50%,Top 50%
maxinesniderinc,86.0,3707.0,General/Specialty Manufacturing,Large (51-200 employees),B2B,United States,80.0,2.0,41.0,0.0,459.0,85.9203858172257,42.618384401114206,527.0,93.78576873641117,52.96482412060301,Top 50%,Bottom 50%
aedeschristiholdingsincdbadubalbros,2.3333333333333335,1355.0,Apparel & Textiles,Unknown,B2C,United States,0.0,1.0,1.0,0.0,1071.0,99.99162484575285,99.44289693593315,712.0,98.2964321903014,71.55778894472363,Bottom 50%,Bottom 50%
camachocoffee,552.0,21169.0,Food & Beverage Dist/Mfg,Unknown,B2C,United States,0.0,9.0,89.0,0.0,43.0,26.560629173747646,3.9925719591457756,134.0,56.31126222348608,13.467336683417086,Top 10%,Top 20%
eqlocktest,49.0,2156.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,2.0,1.0,0.0,0.0,644.0,93.7407670554754,59.795728876508825,631.0,96.84051564729243,63.417085427135675,Bottom 50%,Bottom 50%
cwfame,52.0,2644.0,General Retail,Micro (1-5 employees),Hybrid (B2B & B2C),United States,5.0,1.0,10.0,0.0,605.0,92.43661316154709,56.174558960074286,591.0,95.86111530372008,59.39698492462312,Bottom 50%,Bottom 50%
impulseradarusainc,20.416666666666668,9460.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,9.0,5.0,14.0,0.0,838.0,98.40079221365707,77.8087279480037,294.0,78.9665482040414,29.547738693467334,Bottom 50%,Top 50%
HamptonRoadsVirginia,0.0,3818.8,Medical Equipment & Supplies,Unknown,B2B,United States,0.0,0.0,0.0,0.0,,,,524.0,93.67006573666262,52.663316582914575,No Revenue,Bottom 50%
profwhytekratom,369.0,27275.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,10.0,0.0,0.0,93.0,41.15550797127918,8.635097493036211,89.0,45.412071789176544,8.944723618090453,Top 10%,Top 10%
hsabearings,122.0,3677.0,General Wholesale/Distribution,Small (6-20 employees),B2B,Canada,12.0,2.0,31.0,0.0,351.0,78.3273034735299,32.590529247910865,530.0,93.89959558786607,53.266331658291456,Top 50%,Bottom 50%
richcompower,61.0,2989.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,10.0,1.0,0.0,0.0,549.0,90.28112763009784,50.974930362116986,569.0,95.22702852552553,57.185929648241206,Bottom 50%,Bottom 50%
durabikelocker,20.416666666666668,13296.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,41.0,5.0,23.0,0.0,840.0,98.42815105086494,77.99442896935933,211.0,69.43129365241013,21.20603015075377,Bottom 50%,Top 50%
heritagesheds,254.0,5834.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,47.0,5.0,7.0,0.0,163.0,55.42943075768362,15.134633240482822,414.0,88.2821281769316,41.608040201005025,Top 20%,Top 50%
derwasofwelshpoolltd2,3.3333333333333335,6403.0,General Retail,Micro (1-5 employees),B2C,United Kingdom,1.0,1.0,11.0,0.0,1061.0,99.97426035928004,98.51439182915506,390.0,86.77708242653686,39.19597989949749,Bottom 50%,Top 50%
hydeparkpartners,40.0,15033.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,11.0,1.0,6.0,0.0,731.0,96.27450805335013,67.87372330547818,183.0,65.38659160047075,18.391959798994975,Bottom 50%,Top 20%
nomipackaging2,61.0,3308.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,Sri Lanka,1.0,1.0,8.0,0.0,548.0,90.24025687737097,50.88207985143919,553.0,94.71435534404772,55.57788944723618,Bottom 50%,Bottom 50%
tuffeventsllc,245.0,11270.0,General/Specialty Manufacturing,Unknown,B2B,United States,0.0,5.0,0.0,0.0,179.0,58.075309487493655,16.62024141132776,249.0,74.19124124841517,25.025125628140703,Top 20%,Top 50%
animalhospitalsupplyinc2,432.0,25685.07,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,7.0,9.0,69.0,0.0,69.0,34.78034055822714,6.406685236768802,97.0,47.57070075381318,9.748743718592964,Top 10%,Top 10%
colorantic,84.0,5448.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,Canada,33.0,3.0,13.0,0.0,468.0,86.43484362545709,43.45403899721448,435.0,89.50758572862975,43.71859296482412,Top 50%,Top 50%
access2mobilityinc,48.583333333333336,25766.0,General Retail,Small (6-20 employees),B2C,United States,14.0,11.0,63.0,0.0,660.0,94.26564355559044,61.28133704735376,94.0,46.779267363988644,9.447236180904522,Bottom 50%,Top 10%
ibixsurfacetechnologies,120.0,5399.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,15.0,3.0,6.0,0.0,358.0,78.89279388830823,33.24048282265552,443.0,89.95234234187791,44.52261306532663,Top 50%,Top 50%
goodchemistry,31.75,16700.0,General Retail,Medium (21-50 employees),Hybrid (B2B & B2C),United States,21.0,9.0,27.0,0.0,771.0,97.23413322700686,71.58774373259052,168.0,62.95618093923291,16.884422110552762,Bottom 50%,Top 20%
perine2,120.0,4600.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,10.0,3.0,9.0,0.0,357.0,78.81239240753406,33.147632311977716,472.0,91.4222382948217,47.43718592964824,Top 50%,Top 50%
ppcindustries1,4.083333333333333,2068.0,General/Specialty Manufacturing,Unknown,B2B,United States,0.0,1.0,6.0,0.0,1030.0,99.89899563977734,95.636025998143,642.0,97.0791135485818,64.52261306532662,Bottom 50%,Bottom 50%
inspiredsciencesllc,673.0,21951.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,15.0,10.0,17.0,0.0,31.0,21.71241988306509,2.8783658310120708,123.0,53.89764416772243,12.361809045226131,Top 10%,Top 20%
cashionfishingrods2,80.0,5214.0,Sporting Goods & Fitness Equipment,Large (51-200 employees),B2B,United States,90.0,2.0,0.0,0.0,483.0,87.24198515745114,44.84679665738162,450.0,90.33199794430831,45.22613065326633,Top 50%,Top 50%
lillipadmarine2,8.0,4868.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,3.0,3.0,2.0,0.0,983.0,99.7177014675039,91.27205199628598,460.0,90.84596194045777,46.231155778894475,Bottom 50%,Top 50%
lampnutra2,322.0,15515.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,1.0,7.0,14.0,0.0,117.0,46.76367875836261,10.86350974930362,178.0,64.60617757818564,17.889447236180906,Top 20%,Top 20%
rlhindustriesinc2,1164.0,40214.39,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,18.0,24.0,98.0,0.0,4.0,5.236146435417937,0.3714020427112349,43.0,29.48339419810331,4.321608040201005,Top 10%,Top 10%
prestigeislandexports,235.0,12355.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,4.0,34.0,0.0,188.0,59.51865006985799,17.45589600742804,224.0,71.13707289360869,22.512562814070353,Top 20%,Top 50%
swissmadebrandsusa2,6.666666666666667,3496.0,General Retail,Small (6-20 employees),Hybrid (B2B & B2C),United States,13.0,2.0,16.0,0.0,992.0,99.76097309778163,92.10770659238626,538.0,94.19290831964665,54.07035175879397,Bottom 50%,Bottom 50%
lancoacquisitionllc,20.333333333333332,10242.1,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,1.0,4.0,5.0,0.0,846.0,98.51011589376526,78.55153203342618,273.0,76.83956596916327,27.43718592964824,Bottom 50%,Top 50%
wholelogreclaimed3,98.0,4557.0,Building Materials & Construction,Small (6-20 employees),B2B,United States,6.0,2.0,39.0,0.0,416.0,83.230900450968,38.625812441968435,478.0,91.70449592290487,48.040201005025125,Top 50%,Top 50%
ameritechfacilitysupplyllc,14.25,6428.54,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,1.0,3.0,41.0,0.0,898.0,99.09419915097271,83.37975858867223,387.0,86.57978905438858,38.89447236180904,Bottom 50%,Top 50%
cpffloorsllc,51.166666666666664,39758.32,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,17.0,26.0,53.0,0.0,615.0,92.78446123461866,57.10306406685237,46.0,30.716366817367135,4.623115577889447,Bottom 50%,Top 10%
safaribeltingsystemsinc,915.0,37181.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,10.0,15.0,17.0,0.0,18.0,14.988176040985191,1.6713091922005572,56.0,34.70773306429072,5.628140703517588,Top 10%,Top 10%
jpmdistributors,6.666666666666667,3392.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,2.0,2.0,0.0,991.0,99.75650634884974,92.01485608170844,544.0,94.40452388131399,54.67336683417086,Bottom 50%,Bottom 50%
vtechnicaltextiles,111.0,5962.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,35.0,3.0,17.0,0.0,388.0,81.25101398690401,36.025998142989785,407.0,87.85888062317943,40.904522613065325,Top 50%,Top 50%
trioniccorp2,98.0,4704.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,6.0,2.0,1.0,0.0,418.0,83.36222286956581,38.81151346332405,464.0,91.0408780365799,46.63316582914573,Top 50%,Top 50%
