field,research_value,enriched_value,research_normalized,enriched_normalized,account,enriched_industry_research,enriched_vertical,note
sub_industry,Medical Equipment,NOT_IN_ENRICHED,,,unicellsupply2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,unicellsupply2,,,
total_events,2672,NOT_IN_ENRICHED,,,unicellsupply2,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,unicellsupply2,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,unicellsupply2,,,Confidence level tracked in research only
industry_vs_vertical,Manufacturing,Wholesale and distribution services (MWD),Manufacturing,Wholesale and distribution services (MWD),dolphinheatexchangerusa,PENDING RESEARCH,,
industry_vs_industry_research,Manufacturing,PENDING RESEARCH,Manufacturing,PENDING RESEARCH,dolphinheatexchangerusa,,Wholesale and distribution services (MWD),
sub_industry,Radiators/Heat Exchangers,NOT_IN_ENRICHED,,,dolphinheatexchangerusa,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,dolphinheatexchangerusa,,,
total_events,2374,NOT_IN_ENRICHED,,,dolphinheatexchangerusa,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,dolphinheatexchangerusa,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,dolphinheatexchangerusa,,,Confidence level tracked in research only
industry_vs_vertical,Industrial,Wholesale and distribution services (MWD),Industrial,Wholesale and distribution services (MWD),procurementequipment,PENDING RESEARCH,,
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,procurementequipment,,Wholesale and distribution services (MWD),
sub_industry,Industrial Supplies Distribution,NOT_IN_ENRICHED,,,procurementequipment,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,procurementequipment,,,
qbo_industry_vs_sector,WholesaleDistributionandSales,,WholesaleDistributionandSales,,procurementequipment,,,
total_events,32314,NOT_IN_ENRICHED,,,procurementequipment,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,procurementequipment,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,procurementequipment,,,Confidence level tracked in research only
industry_vs_vertical,Construction & Building,Wholesale and distribution services (MWD),Construction & Building,Wholesale and distribution services (MWD),nationalkitchensbathsandmore1,PENDING RESEARCH,,
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,nationalkitchensbathsandmore1,,Wholesale and distribution services (MWD),
sub_industry,Doors & Windows,NOT_IN_ENRICHED,,,nationalkitchensbathsandmore1,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,nationalkitchensbathsandmore1,,,
total_events,172,NOT_IN_ENRICHED,,,nationalkitchensbathsandmore1,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,nationalkitchensbathsandmore1,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,nationalkitchensbathsandmore1,,,Confidence level tracked in research only
industry_vs_vertical,Construction & Building,Retail,Construction & Building,Retail,bodegatile,Tile & Building Materials Retail,,
industry_vs_industry_research,Construction & Building,Tile & Building Materials Retail,Construction & Building,Tile & Building Materials Retail,bodegatile,,Retail,
sub_industry,Flooring,NOT_IN_ENRICHED,,,bodegatile,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,Retail Showroom & Design Services,quote_driven,Retail Showroom & Design Services,bodegatile,,,
qbo_industry_vs_sector,ConstructionTradesPlumberElectricianHVAC,,ConstructionTradesPlumberElectricianHVAC,,bodegatile,,,
total_events,18713,NOT_IN_ENRICHED,,,bodegatile,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,bodegatile,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,bodegatile,,,Confidence level tracked in research only
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),repssinc,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,repssinc,,Wholesale and distribution services (MWD),
sub_industry,Spirits,NOT_IN_ENRICHED,,,repssinc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,repssinc,,,
qbo_industry_vs_sector,sales_manufacturers-rep,,sales_manufacturers-rep,,repssinc,,,
total_events,1819,NOT_IN_ENRICHED,,,repssinc,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,repssinc,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,repssinc,,,Confidence level tracked in research only
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),mobilitycityofomaha,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,mobilitycityofomaha,,Manufacturing (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,mobilitycityofomaha,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,mobilitycityofomaha,,,
total_events,1006,NOT_IN_ENRICHED,,,mobilitycityofomaha,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,mobilitycityofomaha,,,Classification source tracked in research only
industry_vs_vertical,Construction & Building,Retail,Construction & Building,Retail,thewristbandcompany,PENDING RESEARCH,,
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,thewristbandcompany,,Retail,
sub_industry,Flooring,NOT_IN_ENRICHED,,,thewristbandcompany,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,thewristbandcompany,,,
total_events,821,NOT_IN_ENRICHED,,,thewristbandcompany,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,thewristbandcompany,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,thewristbandcompany,,,Confidence level tracked in research only
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),jouffreinc2,Luxury Upholstery & Interior Decoration - French Craftsmanship,,
industry_vs_industry_research,Other,Luxury Upholstery & Interior Decoration - French Craftsmanship,Other,Luxury Upholstery & Interior Decoration - French Craftsmanship,jouffreinc2,,Manufacturing (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,jouffreinc2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,Atelier Manufacturing - Living Heritage Company,quote_driven,Atelier Manufacturing - Living Heritage Company,jouffreinc2,,,
qbo_industry_vs_sector,Upholstered household furniture manufacturing,,Upholstered household furniture manufacturing,,jouffreinc2,,,
total_events,756,NOT_IN_ENRICHED,,,jouffreinc2,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,jouffreinc2,,,Classification source tracked in research only
industry_vs_vertical,Healthcare & Medical,Retail,Healthcare & Medical,Retail,botanaway,Botanical Products & Dietary Supplements Manufacturing,,
industry_vs_industry_research,Healthcare & Medical,Botanical Products & Dietary Supplements Manufacturing,Healthcare & Medical,Botanical Products & Dietary Supplements Manufacturing,botanaway,,Retail,
sub_industry,Contract Manufacturing (cGMP),NOT_IN_ENRICHED,,,botanaway,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,cGMP Contract Manufacturing & Brand Building,transactional,cGMP Contract Manufacturing & Brand Building,botanaway,,,
total_events,51439,NOT_IN_ENRICHED,,,botanaway,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,botanaway,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,botanaway,,,Confidence level tracked in research only
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),sierraloghomes,PENDING RESEARCH,,
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,sierraloghomes,,Manufacturing (MWD),
sub_industry,Log Homes,NOT_IN_ENRICHED,,,sierraloghomes,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,sierraloghomes,,,
total_events,846,NOT_IN_ENRICHED,,,sierraloghomes,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,sierraloghomes,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,sierraloghomes,,,Confidence level tracked in research only
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),paladinpower2,Residential & Commercial Energy Storage Systems,,
industry_vs_industry_research,Other,Residential & Commercial Energy Storage Systems,Other,Residential & Commercial Energy Storage Systems,paladinpower2,,Manufacturing (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,paladinpower2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,Design & Manufacturing - US Veteran-Owned,quote_driven,Design & Manufacturing - US Veteran-Owned,paladinpower2,,,
total_events,311,NOT_IN_ENRICHED,,,paladinpower2,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,paladinpower2,,,Classification source tracked in research only
industry_vs_vertical,Other,Retail,Other,Retail,hccigarsdaytonallc2,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,hccigarsdaytonallc2,,Retail,
sub_industry,Unclassified,NOT_IN_ENRICHED,,,hccigarsdaytonallc2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,hccigarsdaytonallc2,,,
total_events,774,NOT_IN_ENRICHED,,,hccigarsdaytonallc2,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,hccigarsdaytonallc2,,,Classification source tracked in research only
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),johnmarksre2,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,johnmarksre2,,Manufacturing (MWD),
sub_industry,Spirits,NOT_IN_ENRICHED,,,johnmarksre2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,johnmarksre2,,,
qbo_industry_vs_sector,Printing,,Printing,,johnmarksre2,,,
total_events,18,NOT_IN_ENRICHED,,,johnmarksre2,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,johnmarksre2,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,johnmarksre2,,,Confidence level tracked in research only
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),kingoillubricantsllc,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,kingoillubricantsllc,,Manufacturing (MWD),
sub_industry,Spirits,NOT_IN_ENRICHED,,,kingoillubricantsllc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,kingoillubricantsllc,,,
qbo_industry_vs_sector,Manufacturing,,Manufacturing,,kingoillubricantsllc,,,
total_events,2916,NOT_IN_ENRICHED,,,kingoillubricantsllc,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,kingoillubricantsllc,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,kingoillubricantsllc,,,Confidence level tracked in research only
industry_vs_vertical,Other,Retail,Other,Retail,theattachmentcompanyllc,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,theattachmentcompanyllc,,Retail,
sub_industry,Unclassified,NOT_IN_ENRICHED,,,theattachmentcompanyllc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,theattachmentcompanyllc,,,
total_events,68,NOT_IN_ENRICHED,,,theattachmentcompanyllc,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,theattachmentcompanyllc,,,Classification source tracked in research only
industry_vs_vertical,Healthcare & Medical,Wholesale and distribution services (MWD),Healthcare & Medical,Wholesale and distribution services (MWD),privatelabelsupport,PENDING RESEARCH,,
industry_vs_industry_research,Healthcare & Medical,PENDING RESEARCH,Healthcare & Medical,PENDING RESEARCH,privatelabelsupport,,Wholesale and distribution services (MWD),
sub_industry,Lab Equipment,NOT_IN_ENRICHED,,,privatelabelsupport,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,privatelabelsupport,,,
qbo_industry_vs_sector,Wholesale,,Wholesale,,privatelabelsupport,,,
total_events,5579,NOT_IN_ENRICHED,,,privatelabelsupport,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,privatelabelsupport,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,privatelabelsupport,,,Confidence level tracked in research only
industry_vs_vertical,Food & Beverage,Retail,Food & Beverage,Retail,bignotemusic,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,bignotemusic,,Retail,
sub_industry,Spirits,NOT_IN_ENRICHED,,,bignotemusic,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,bignotemusic,,,
qbo_industry_vs_sector,RepairandMaintenance,,RepairandMaintenance,,bignotemusic,,,
total_events,5511,NOT_IN_ENRICHED,,,bignotemusic,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,bignotemusic,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,bignotemusic,,,Confidence level tracked in research only
industry_vs_vertical,Construction & Building,Retail,Construction & Building,Retail,kandbfloorcoveringllc,PENDING RESEARCH,,
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,kandbfloorcoveringllc,,Retail,
sub_industry,Flooring,NOT_IN_ENRICHED,,,kandbfloorcoveringllc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,kandbfloorcoveringllc,,,
qbo_industry_vs_sector,Flooring Contractors,,Flooring Contractors,,kandbfloorcoveringllc,,,
total_events,2561,NOT_IN_ENRICHED,,,kandbfloorcoveringllc,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,kandbfloorcoveringllc,,,Classification source tracked in research only
